id;condition;car_year;brand;model;engine;doors;km;fuel_type;traction_control;transmission;currency;price;seller_id;seller_nickname;is_car_shop;seller_country;seller_state;seller_city
MLA1405320961;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;3200000;297676266;FIAT GIAMA2;VERDADERO;Argentina;Entre Ríos;Aranguren
MLA1405359543;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;3300000;297676266;FIAT GIAMA2;VERDADERO;Argentina;Jujuy;Cochinoca
MLA1648329486;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;3200000;297676266;FIAT GIAMA2;VERDADERO;Argentina;Bs.As. G.B.A. Sur;Lomas de Zamora
MLA1648342488;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Automática;ARS;2500000;297676266;FIAT GIAMA2;VERDADERO;Argentina;Entre Ríos;Colonia Reffino
MLA1648368140;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;2800000;297676266;FIAT GIAMA2;VERDADERO;Argentina;Bs.As. G.B.A. Sur;Florencio Varela
MLA1405320791;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;2300000;297676266;FIAT GIAMA2;VERDADERO;Argentina;Bs.As. G.B.A. Norte;General San Martín
MLA1648342444;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;2500000;297676266;FIAT GIAMA2;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1648342434;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Automática;ARS;2900000;297676266;FIAT GIAMA2;VERDADERO;Argentina;Santa Cruz;Lago Argentino
MLA1405320583;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;1800000;297676266;FIAT GIAMA2;VERDADERO;Argentina;Entre Ríos;C. del Uruguay
MLA1405295149;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Automática;ARS;4800000;297676266;FIAT GIAMA2;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1648397416;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;3500000;297676266;FIAT GIAMA2;VERDADERO;Argentina;Corrientes;Bella Vista
MLA1648303360;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;3200000;297676266;FIAT GIAMA2;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1648353008;Usado;2023;Fiat;Cronos;1.3;4;1000;Nafta;Delantera;Manual;ARS;14500000;393484282;GIAMALP;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1648339812;Usado;2023;Fiat;Cronos;1.3;4;1000;Nafta;Delantera;Manual;ARS;12850000;393484282;GIAMALP;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1648351694;Usado;2023;Fiat;Cronos;1.3;4;1000;Nafta;Delantera;Manual;ARS;6900000;393484282;GIAMALP;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1648322536;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Automática;ARS;5200000;321689436;GIAMA.FIAT;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1648034382;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;7500000;534642750;FIAT-RIVADAVIA-2001-CABA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1647709162;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Automática;ARS;7000000;261505804;FIAT GIAMA3;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1647708774;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Automática;ARS;7000000;261505804;FIAT GIAMA3;VERDADERO;Argentina;Bs.As. G.B.A. Sur;Lanús
MLA1647757896;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Automática;ARS;7000000;261505804;FIAT GIAMA3;VERDADERO;Argentina;Bs.As. G.B.A. Sur;Lomas de Zamora
MLA1405021619;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;4800000;261505804;FIAT GIAMA3;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1404999001;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;3900000;261505804;FIAT GIAMA3;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1404997057;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;3700000;261505804;FIAT GIAMA3;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1647367250;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;4200000;261505804;FIAT GIAMA3;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1646337024;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;2000000;173256399;FIAT GIAMA1;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1646398116;Usado;2023;Fiat;Cronos;1.3;4;1000;Nafta;Delantera;Automática;ARS;7505054;393484282;GIAMALP;VERDADERO;Argentina;Bs.As. G.B.A. Oeste;Tres de febrero
MLA1646242638;Usado;2023;Fiat;Cronos;1.3;4;1000;Nafta;Delantera;Manual;ARS;9000000;393484282;GIAMALP;VERDADERO;Argentina;Bs.As. G.B.A. Sur;Avellaneda
MLA1646281584;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;5500000;393484282;GIAMALP;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1646359178;Usado;2023;Fiat;Cronos;1.3;4;1000;Nafta;Delantera;Automática;ARS;8500000;393484282;GIAMALP;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1646250296;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Automática;ARS;6000000;261505804;FIAT GIAMA3;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1404680625;Usado;2023;Fiat;Cronos;1.3;4;1000;Nafta;Delantera;Manual;ARS;12950000;393484282;GIAMALP;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1404703065;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;5000000;321689436;GIAMA.FIAT;VERDADERO;Argentina;Bs.As. G.B.A. Sur;Lanús
MLA1644483534;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;12500000;393484282;GIAMALP;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1643591408;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Automática;ARS;5500000;605426449;FIATBARRACAS;VERDADERO;Argentina;Bs.As. G.B.A. Sur;Avellaneda
MLA1643188520;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;6500000;1399094096;FIAT GIAMAOFICIAL;FALSO;Argentina;Capital Federal;Capital Federal
MLA1404248971;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;3000000;261505804;FIAT GIAMA3;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1404190021;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Automática;ARS;21041900;1626693918;GALOAUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Oeste;Ituzaingó
MLA1642129230;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;3400000;1399094096;FIAT GIAMAOFICIAL;FALSO;Argentina;Capital Federal;Capital Federal
MLA1403964125;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;4000000;1399094096;FIAT GIAMAOFICIAL;FALSO;Argentina;Capital Federal;Capital Federal
MLA1403885799;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;2500000;297676266;FIAT GIAMA2;VERDADERO;Argentina;Bs.As. G.B.A. Oeste;La Matanza
MLA1403885527;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;2900000;297676266;FIAT GIAMA2;VERDADERO;Argentina;Bs.As. G.B.A. Oeste;Caseros
MLA1640816634;Usado;2023;Fiat;Cronos;1.3;4;1000;Nafta;Delantera;Manual;ARS;7800000;393484282;GIAMALP;VERDADERO;Argentina;Bs.As. G.B.A. Sur;Quilmes
MLA1640738728;Usado;2023;Fiat;Cronos;1.3;4;1000;Nafta;Delantera;Automática;ARS;7590800;393484282;GIAMALP;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1640751614;Usado;2023;Fiat;Cronos;1.3;4;1000;Nafta;Delantera;Manual;ARS;12855684;393484282;GIAMALP;VERDADERO;Argentina;Buenos Aires Interior;Azul
MLA1640829340;Usado;2023;Fiat;Cronos;1.3;4;1000;Nafta;Delantera;Automática;ARS;7500000;393484282;GIAMALP;VERDADERO;Argentina;Bs.As. G.B.A. Norte;Malvinas Argentinas
MLA1403476327;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Automática;ARS;8000000;261505804;FIAT GIAMA3;VERDADERO;Argentina;Bs.As. G.B.A. Sur;Avellaneda
MLA1403398767;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Automática;ARS;9000000;261505804;FIAT GIAMA3;VERDADERO;Argentina;Bs.As. G.B.A. Oeste;Tres de febrero
MLA1637586284;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;4500000;534642750;FIAT-RIVADAVIA-2001-CABA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1637598630;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;1500000;261505804;FIAT GIAMA3;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1637610796;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;4000000;261505804;FIAT GIAMA3;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1403310923;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;12800007;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1403349401;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;12800006;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1403336555;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;12800005;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1403310609;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;12800004;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1403348669;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;12800003;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1403322927;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;12800002;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1403160699;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Automática;ARS;5000000;261505804;FIAT GIAMA3;VERDADERO;Argentina;Bs.As. G.B.A. Sur;Avellaneda
MLA1403140515;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;12800001;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1403230879;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;12800000;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1403217527;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;15299000;221815601;FIAT AUTODRIVE;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1635391026;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;14499000;221815601;FIAT AUTODRIVE;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1634954210;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Automática;ARS;4000000;321689436;GIAMA.FIAT;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1634772456;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Automática;ARS;6200000;321689436;GIAMA.FIAT;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1402752239;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;14500047;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1632896550;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;14500046;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1632832708;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;14500045;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1631856532;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Automática;ARS;18200000;321689436;GIAMA.FIAT;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1402548141;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;14500044;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1402573697;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;14500043;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1402560949;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;14500042;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1402599575;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;14500041;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1402509469;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;14500040;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1402535269;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;14500039;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1402359475;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;7500000;1399094096;FIAT GIAMAOFICIAL;FALSO;Argentina;Capital Federal;Capital Federal
MLA1629375756;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Automática;ARS;6200000;321689436;GIAMA.FIAT;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1628252300;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;14500038;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1628252272;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;14500037;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1628265392;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;14500036;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1628265358;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;14500035;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1628239218;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;14500034;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1628226164;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;14500033;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1627372344;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Automática;ARS;20000000;321689436;GIAMA.FIAT;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1401924751;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;3600000;297676266;FIAT GIAMA2;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1625441760;Usado;2023;Fiat;Cronos;1.3;4;2500;Nafta;Delantera;Automática;ARS;18500000;780050555;LIVMOTORS 2;FALSO;Argentina;Bs.As. G.B.A. Norte;Vicente López
MLA1625105178;Usado;2023;Fiat;Cronos;1.3;4;2500;Nafta;Delantera;Manual;ARS;17500000;780050555;LIVMOTORS 2;FALSO;Argentina;Bs.As. G.B.A. Norte;Vicente López
MLA1621815852;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;9500000;1399094096;FIAT GIAMAOFICIAL;FALSO;Argentina;Capital Federal;Capital Federal
MLA1401396049;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;14500026;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1401421947;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;14500025;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1401370035;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;14500024;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1401421879;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;14500022;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1620599770;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;14500021;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1620082016;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;14500020;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1401274491;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;14500019;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1401261113;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;14500018;179305472;FIAT FINANCIA;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1648303360;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;3200000;297676266;FIAT GIAMA2;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1648353008;Usado;2023;Fiat;Cronos;1.3;4;1000;Nafta;Delantera;Manual;ARS;14500000;393484282;GIAMALP;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1404680625;Usado;2023;Fiat;Cronos;1.3;4;1000;Nafta;Delantera;Manual;ARS;12950000;393484282;GIAMALP;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1627372344;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Automática;ARS;20000000;321689436;GIAMA.FIAT;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1637518206;Usado;2023;Fiat;Cronos;1.3;4;1000;Nafta;Delantera;Manual;ARS;15500000;393484282;GIAMALP;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1402300149;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;5600000;393484282;GIAMALP;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1402338845;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;3200000;393484282;GIAMALP;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1625141774;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;4500000;393484282;GIAMALP;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1401819383;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;3500000;393484282;GIAMALP;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1607144848;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;2700000;173256399;FIAT GIAMA1;VERDADERO;Argentina;La Rioja;La Rioja Capital
MLA1607157176;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;2800000;173256399;FIAT GIAMA1;VERDADERO;Argentina;Neuquén;Neuquén
MLA1597545876;Usado;2023;Fiat;Cronos;1.8;4;1000;Nafta;Delantera;Automática;ARS;19989900;62974324;CPM CONCESIONARIA;FALSO;Argentina;Capital Federal;Capital Federal
MLA1593331702;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;2810000;173256399;FIAT GIAMA1;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1588563162;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;4500000;173256399;FIAT GIAMA1;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1588498164;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Automática;ARS;3650000;173256399;FIAT GIAMA1;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1394175659;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;9700000;173256399;FIAT GIAMA1;VERDADERO;Argentina;Corrientes;Corrientes
MLA1383592505;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;3985400;393484282;GIAMALP;VERDADERO;Argentina;Corrientes;Corrientes
MLA1402079987;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;14590900;23503118;AG AUTOMOTORES;FALSO;Argentina;Capital Federal;Capital Federal
MLA1401436181;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Automática;ARS;5000000;173256399;FIAT GIAMA1;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1614575086;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;16000000;173256399;FIAT GIAMA1;VERDADERO;Argentina;Santa Fe;Rosario
MLA1598283830;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;2680000;173256399;FIAT GIAMA1;VERDADERO;Argentina;Buenos Aires Interior;Bahía Blanca
MLA1588663302;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;2700000;393484282;GIAMALP;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1569290586;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;650000;534642750;FIAT-RIVADAVIA-2001-CABA;VERDADERO;Argentina;Bs.As. G.B.A. Sur;Lanús
MLA1550774038;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;3000000;173256399;FIAT GIAMA1;VERDADERO;Argentina;Buenos Aires Interior;Tandil
MLA1393966045;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Automática;ARS;3350000;173256399;FIAT GIAMA1;VERDADERO;Argentina;Buenos Aires Interior;Coronel Pringles
MLA1393952745;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;3300000;173256399;FIAT GIAMA1;VERDADERO;Argentina;Mendoza;Guaymallén
MLA1548178526;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;2500000;173256399;FIAT GIAMA1;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1392945819;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;2377000;393484282;GIAMALP;VERDADERO;Argentina;Formosa;Formosa
MLA1390993729;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Automática;ARS;9700000;173256399;FIAT GIAMA1;VERDADERO;Argentina;Buenos Aires Interior;Azul
MLA1387219153;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;4350000;393484282;GIAMALP;VERDADERO;Argentina;Tucumán;San Miguel de Tucumán
MLA1502433964;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Automática;ARS;2800002;393484282;GIAMALP;VERDADERO;Argentina;Neuquén;San Martin de los Andes
MLA1502472412;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Automática;ARS;2250000;393484282;GIAMALP;VERDADERO;Argentina;Formosa;Formosa
MLA1387204329;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;4360000;393484282;GIAMALP;VERDADERO;Argentina;Jujuy;San Salvador de Jujuy
MLA1387185003;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Automática;ARS;4200000;393484282;GIAMALP;VERDADERO;Argentina;Tierra del Fuego;Ushuaia
MLA1493540066;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;2600000;393484282;GIAMALP;VERDADERO;Argentina;Bs.As. G.B.A. Norte;Malvinas Argentinas
MLA1419644438;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Automática;ARS;2320300;162806733;AUTO-ACCESIBLE;FALSO;Argentina;Chubut;Biedma
MLA1387164990;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;5300000;173256399;FIAT GIAMA1;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1364694341;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;1500000;173256399;FIAT GIAMA1;VERDADERO;Argentina;Bs.As. G.B.A. Sur;Lanús
MLA1597467596;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;6500000;393484282;GIAMALP;VERDADERO;Argentina;Buenos Aires Interior;San Vicente
MLA1419630890;Nuevo;2023;Fiat;Cronos;1.3;4;0;Nafta;Delantera;Manual;ARS;5330300;162806733;AUTO-ACCESIBLE;FALSO;Argentina;Entre Ríos;Federación
MLA1402771523;Usado;2011;Chevrolet;Cruze;2;4;110000;Diesel;Delantera;Manual;USD;8500;463830659;ADRIANO.LUXE;FALSO;Argentina;Bs.As. G.B.A. Sur;Avellaneda
MLA1400002489;Usado;2012;Chevrolet;Cruze;1.8;4;76886;Nafta;Delantera;Manual;ARS;10550000;1285752386;SAN_JORGE_USADOS_FALCON;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1619552854;Usado;2012;Chevrolet;Cruze;1.8;5;114700;Nafta;Delantera;Manual;USD;8200;93851863;NURBURGRING AUTO;FALSO;Argentina;Capital Federal;Capital Federal
MLA1653973700;Usado;2012;Chevrolet;Cruze;1.8;4;79500;Nafta;Delantera;Manual;ARS;11500000;1542086218;SEGUROLAAUTOMOTORES;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1646285412;Usado;2012;Chevrolet;Cruze;1.8;4;115000;Nafta;Delantera;Manual;USD;7200;790635263;LAUTARO KARA;FALSO;Argentina;Capital Federal;Capital Federal
MLA1631852446;Usado;2012;Chevrolet;Cruze;1.8;5;132000;Nafta;Delantera;Manual;ARS;8350000;575653757;MROBAYNA_ZARATE VN2;VERDADERO;Argentina;Buenos Aires Interior;Zárate
